ISO3,Time,ecnm,decnm,yng,old,dyng,dold
ETH,2004,0.007474190522564588,0.0018989840788515037,0.47077728886387,0.026596609075792085,-0.0020774162984756317,0.00012074443643935936
ETH,2005,0.009373174601416092,0.013980049625302294,0.46869987256539436,0.026717353512231444,-0.0023226232591462836,0.00011200518520994643
ETH,2006,0.023353224226718386,0.03168547677061811,0.4663772493062481,0.02682935869744139,-0.002966024144458068,0.00013440417582402317
ETH,2007,0.055038700997336494,0.025315764034315465,0.46341122516179,0.026963762873265414,-0.0029351691100479305,0.00010802371039220215
ETH,2008,0.08035446503165196,0.020625287689662097,0.4604760560517421,0.027071786583657616,-0.0033656684484338895,0.00019999632833837128
ETH,2009,0.10097975272131406,-0.032467841193423275,0.4571103876033082,0.027271782911995987,-0.004015636942122092,0.00029754540528816736
ETH,2010,0.06851191152789078,-0.004731910827636035,0.4530947506611861,0.027569328317284154,-0.004528432455510933,0.0003478136372160705
ETH,2011,0.06378000070025475,0.04427174296406938,0.44856631820567516,0.027917141954500225,-0.00497229987159592,0.0003959259817184445
ETH,2012,0.10805174366432413,0.008922399263031247,0.44359401833407924,0.02831306793621867,-0.005271960502438999,0.0004242142926259469
ETH,2013,0.11697414292735538,0.01293320279585515,0.43832205783164024,0.028737282228844616,-0.005252910113568043,0.0003526284140797399
ETH,2014,0.12990734572321053,0.007436322091616709,0.4330691477180722,0.029089910642924356,-0.005362773621638506,0.0003364282746858398
ETH,2015,0.13734366781482724,0.04598278139971801,0.4277063740964337,0.029426338917610196,-0.004948758144667276,0.00034750819517993803
ETH,2016,0.18332644921454525,0.010829461581391864,0.4227576159517664,0.029773847112790134,-0.005041973668214517,0.000351415382894453
ETH,2017,0.1941559107959371,0.006332585663747531,0.4177156422835519,0.030125262495684587,-0.004794946955562984,0.00035404102180764535
ETH,2018,0.20048849645968464,0.026710739576032233,0.4129206953279889,0.030479303517492232,-0.004158853140847407,0.00037490407713592147
ETH,2019,0.22719923603571687,0.01413147163772513,0.4087618421871415,0.030854207594628154,-0.003759868793537513,0.0003644035997886451
ETH,2020,0.241330707673442,-0.008049242379105898,0.405001973393604,0.0312186111944168,-0.0036912132272883813,0.00016256076433913622
ETH,2021,0.2332814652943361,-0.0042162047330970565,,,,
FIN,1950,,,0.2952288022715928,0.06649651460005064,0.004725266603258282,-0.000293658830483462
FIN,1951,,,0.2999540688748511,0.06620285576956718,0.002657399524775006,0.0008049973070760469
FIN,1952,,,0.3026114683996261,0.06700785307664323,0.002084847060622619,0.0007646006312779091
FIN,1953,,,0.3046963154602487,0.06777245370792113,0.000689197941079911,0.000625488170811081
FIN,1954,,,0.30538551340132863,0.06839794187873222,0.00012220591532852154,0.0005520111925521737
FIN,1955,,,0.30550771931665716,0.06894995307128439,0.0027140044717600675,0.00032470208627286
FIN,1956,,,0.3082217237884172,0.06927465515755725,-0.0026417159750498076,0.0009625005165872502
FIN,1957,,,0.3055800078133674,0.0702371556741445,0.0030119193310575443,0.0005287344609632982
FIN,1958,,,0.30859192714442496,0.0707658901351078,-0.0007675428297497233,0.0006606902895374134
FIN,1959,,,0.30782438431467524,0.07142658042464521,-0.0011777857354068333,0.0010317368693984613
FIN,1960,0.8044274010500261,0.0182639090694392,0.3066465985792684,0.07245831729404367,-0.005262315160422193,0.0013741046903245624
FIN,1961,0.8226913101194653,0.002305457910346864,0.3013842834188462,0.07383242198436824,-0.007223993968865305,0.0012025618596190751
FIN,1962,0.8249967680298121,0.01166283736706597,0.2941602894499809,0.07503498384398731,-0.007055299024088468,0.0008056565120736353
FIN,1963,0.8366596053968781,0.024730324270731074,0.28710499042589244,0.07584064035606095,-0.006866378893765124,0.0018080943271374522
