행정구역,성별,연령별,2000 년,2001 년,2002 년,2003 년,2004 년,2005 년,2006 년,2007 년,2008 년,2009 년,2010 년,2011 년,2012 년,2013 년,2014 년,2015 년,2016 년,2017 년,2018 년,2019 년,2020 년,2021 년
서울특별시,여자,35세,87626,83281.5,84132,91706.5,94834.5,96560,98862,98077.5,95732.5,93412.5,88000.5,83154,82785.5,79421.5,81999.5,88631.5,87385,86190,81606.5,73791,69628,67801
서울특별시,여자,36세,84618.5,86803.5,82236,83133,90767,93832,95402,97661.5,96857.5,94431.5,91562,85774.5,81105,80870,77653,79832.5,85844,84785,83601.5,79240,71961,67722.5
서울특별시,여자,37세,86004.5,84024.5,85978,81489,82488,90090.5,93210,94749,96780,95852,92921.5,89765.5,84043,79498,79323.5,75876,77695.5,83626,82423,81393.5,77471,70068.5
서울특별시,여자,38세,93543,85735,83493,85362,80968,82116,89712.5,92727,94143.5,96066,94607,91285,88172,82542.5,78100.5,77587,73921,75779,81425,80338.5,79574.5,75464
서울특별시,여자,39세,99953,93190,85212.5,83051,85085,80711,81780.5,89393,92268,93612,95094,93234.5,89906,86745,81302,76774.5,75877.5,72285,74058.5,79704,78801,77658.5
서울특별시,여자,40세,100084.5,99577,92715,84804.5,82679,84887,80563,81477.5,89095,91970,92773.5,93821.5,91961,88786.5,85694,80014.5,75272,74470,70894.5,72638.5,78362,77189
서울특별시,여자,41세,94749,99611,99000,92277.5,84530.5,82447.5,84656.5,80458,81411.5,88959,91403.5,91860.5,92807,90962,87846.5,84548.5,78642.5,73990,73133,69629.5,71550.5,76984.5
서울특별시,여자,42세,92670,94099.5,98752,98288,91853,84348.5,82337.5,84539.5,80268,81233.5,88507,90608,90973,91918.5,90162,86821.5,83264.5,77498.5,72823.5,72012.5,68701,70381
서울특별시,여자,43세,89936.5,91823.5,93154,97901,97595.5,91377,84099,82133,84271,80120.5,80872,87767.5,89727,90205.5,91243,89217.5,85654.5,82134.5,76379.5,71828.5,71153,67659
서울특별시,여자,44세,90317.5,89086.5,90721,91992,96875,96964,91058.5,83833.5,81818.5,84028,79741,80190,86929,88872.5,89445.5,90323.5,88040.5,84668,81168,75427.5,71078.5,70213
서울특별시,여자,45세,86083.5,89292.5,87924,89675,91075,96177.5,96476,90542.5,83480,81693,83548,78962,79464,86204.5,88185.5,88617,89263.5,87003,83602,80197,74584,70029
서울특별시,여자,46세,74560,84929.5,87806.5,86555.5,88652,90414.5,95632,95906,90065,83214,81156.5,82696.5,78117.5,78610,85443.5,87346.5,87519.5,88214.5,85971.5,82617,79350,73621
서울특별시,여자,47세,73881,73488,83494.5,86440.5,85578.5,87942,89901.5,95186.5,95236,89424.5,82545.5,80372.5,81923,77398.5,78031,84648,86193,86362,87107.5,84977.5,81709,78277
서울특별시,여자,48세,65443,72723.5,72082.5,82130.5,85415,84883,87280.5,89292,94572.5,94666,88725,81752,79599.5,81173.5,76710,77143.5,83514.5,85125.5,85277,85998.5,83992.5,80565.5
서울특별시,여자,49세,57122,64250.5,71182,70806.5,81073.5,84577.5,84165.5,86542,88597.5,93982.5,93885.5,87782.5,80890,78820,80429,75896,76153.5,82434,83990,84202.5,84957.5,82768
서울특별시,여자,50세,60992,56251,63045.5,69891,69851,80269.5,83781.5,83425,85815,87925,93105.5,92796,86690.5,79943.5,78114.5,79668,74902.5,75078.5,81349.5,82940.5,83149,83679.5
서울특별시,여자,51세,61415,59962.5,55112,61928.5,68926,69121.5,79553.5,83041.5,82722.5,85223,87190.5,92023.5,91599,85735,79251,77250.5,78477,73805.5,74054.5,80287.5,81895.5,81911
서울특별시,여자,52세,62512,60283,58711,54136.5,61140.5,68211.5,68520.5,78848.5,82245.5,81991,84350.5,86025.5,90764,90533,84864.5,78298.5,76138.5,77411,72806,73062,79207.5,80594
서울특별시,여자,53세,57871.5,61406,59001.5,57538,53332,60497,67523,67863.5,78059.5,81512.5,81110.5,83221,84832,89573.5,89506.5,83762,77092.5,74972,76134,71658.5,72110,77961
서울특별시,여자,54세,48787.5,56700,59956,57792,56628,52644.5,59822.5,66784.5,67137,77373,80649,79935.5,81919,83618,88523,88284,82393.5,75880.5,73752,75015,70748.5,71005
서울특별시,여자,55세,46204,47770.5,55338.5,58640,56806.5,55931.5,52111.5,59150.5,66006,66392.5,76316,79408.5,78747,80797,82577.5,87216,86744,81036.5,74650.5,72660,74001.5,69591
서울특별시,여자,56세,46600.5,45240.5,46520.5,54111.5,57764,56175.5,55371.5,51621,58501,65269,65574.5,75135.5,78156.5,77610.5,79611,81152,85535.5,85181.5,79678,73505,71652,72853.5
서울특별시,여자,57세,50671,45610.5,44065,45495.5,53191,56984,55578,54681.5,50873,57805.5,64403,64507.5,73881.5,76918.5,76520,78275,79513.5,83984,83729,78409.5,72449.5,70504.5
서울특별시,여자,58세,49979.5,49620,44410.5,43017.5,44731,52530.5,56309,54925,53996.5,50233,56951.5,63317,63397,72768.5,75818,75156,76677,77984,82500,82361,77273.5,71268.5
서울특별시,여자,59세,42241.5,48917,48398,43370,42293.5,44142,51876.5,55613.5,54167,53347,49615,55988.5,62177.5,62304,71595,74468.5,73587.5,75162.5,76540.5,81042,81078.5,75972.5
서울특별시,여자,60세,39649.5,41324,47606,47215.5,42620.5,41715,43556,51246,54881.5,53517.5,52659,48725,54981.5,61117,61280,70259.5,72874.5,72086,73740,75282.5,79828,79651
서울특별시,여자,61세,37938,38742,40196.5,46469.5,46355.5,41945.5,41056,42885.5,50404,54077,52704,51701,47850.5,54017.5,60149,60120.5,68708,71404.5,70688,72534.5,74235.5,78453.5
서울특별시,여자,62세,34699,37052,37725,39221.5,45592,45640.5,41425,40605.5,42320,49707.5,53248.5,51708,50701.5,46999,53141.5,59052.5,58838,67305,70029.5,69604.5,71571.5,73004
서울특별시,여자,63세,32623,33873,35964.5,36781,38528,44969.5,45070,40885.5,39997,41725,48948.5,52255.5,50774,49839,46219.5,52049.5,57707.5,57668.5,66093.5,68930,68645.5,70451
서울특별시,여자,64세,31221.5,31877,32913.5,35057,36134.5,37962,44346,44481,40268,39405.5,41082.5,48033,51346.5,49954,49014,45368.5,50969,56610.5,56642.5,65057.5,67973.5,67533.5
서울특별시,여자,65세,29074.5,30553,31030,32138,34461.5,35635.5,37398,43690,43806.5,39690.5,38828,40404,47282,50580,49268,48291,44559.5,50114,55685,55846,64210,66883.5
서울특별시,여자,66세,25882.5,28437,29780.5,30331.5,31630,34022.5,35214.5,36897,43029.5,43208.5,39128,38161.5,39693.5,46533.5,49810,48413.5,47388,43757,49251,54865,55097.5,63240.5
서울특별시,여자,67세,23965,25232.5,27683,29074,29750.5,31102.5,33476.5,34654.5,36333,42408,42518.5,38363.5,37441,39007,45768.5,48959.5,47494,46510.5,42937.5,48475.5,54112,54295.5
서울특별시,여자,68세,22211.5,23402.5,24536.5,27062.5,28597,29277.5,30631.5,33040.5,34175.5,35774,41686.5,41703,37692,36872.5,38400.5,44890.5,47902,46518,45638,42244.5,47766.5,53254.5
서울특별시,여자,69세,20875.5,21628,22766,23949.5,26528.5,28113.5,28874.5,30235.5,32518,33613.5,35174,40887.5,40904.5,37024,36237,37701,44012.5,46990,45661.5,44926.5,41639,46993
서울특별시,여자,70세,20645,20322,20961,22113.5,23456.5,26066,27573,28351,29733,31944,32961,34440.5,40019.5,40098,36381,35536.5,36951,43197,46116.5,44929.5,44276.5,40946.5
서울특별시,여자,71세,19743.5,20063.5,19705.5,20397,21624.5,23014.5,25618.5,27079,27874,29237,31344,32267,33701.5,39263.5,39378,35621.5,34728.5,36180,42366.5,45300,44218,43566.5
서울특별시,여자,72세,18507,19136.5,19385,19109.5,19933,21275.5,22674.5,25180.5,26557,27376.5,28652.5,30588.5,31542,33029,38554,38587.5,34792.5,33984.5,35458,41665,44614,43419
서울특별시,여자,73세,16527,17910.5,18531,18834,18652,19475.5,20817.5,22194.5,24685,26078.5,26791.5,27985.5,29894,30872,32367.5,37702.5,37688.5,34069,33322,34810,40920.5,43825.5
서울특별시,여자,74세,15077.5,15944.5,17270.5,17904,18269,18197.5,19029.5,20361.5,21752,24206,25508.5,26098.5,27283,29216,30228.5,31667.5,36800,36830,33364.5,32693,34188.5,40130.5
서울특별시,여자,75세,13904,14515.5,15319,16610.5,17329,17752.5,17785,18660.5,19911,21292,23634,24765,25324,26591,28526,29443.5,30835.5,35888,35923.5,32677,32103,33489
서울특별시,여자,76세,13596.5,13312.5,13868.5,14713,16044.5,16781,17289,17350.5,18171.5,19400,20731.5,22962.5,24058,24602,25875.5,27764.5,28625.5,30048,35014.5,35115.5,32004,31436
서울특별시,여자,77세,13695.5,12990,12647,13203,14133.5,15510.5,16297.5,16758,16860.5,17711.5,18841,20066.5,22234,23308.5,23899.5,25150.5,26954.5,27823.5,29191,34111.5,34309,31228
서울특별시,여자,78세,12087.5,12944.5,12282.5,11975,12559.5,13595.5,14978,15683,16187.5,16377.5,17120.5,18124,19321,21418,22514.5,23138.5,24308.5,26121,26997,28386.5,33259.5,33372.5
서울특별시,여자,79세,10442.5,11400,12162,11534.5,11343,12001,13073.5,14428,15111,15634.5,15743.5,16422.5,17430,18589.5,20664.5,21729.5,22331,23518.5,25221,26103.5,27543.5,32257.5
서울특별시,여자,80세,9058.5,9734,10648.5,11427,10910.5,10819.5,11538,12506,13783.5,14551.5,14982,15014.5,15725,16713,17842.5,19849.5,20885,21514.5,22700.5,24365,25270,26632
서울특별시,여자,81세,7943,8398,9008.5,9900,10729,10309.5,10217,10907.5,11916,13201,13876.5,14196,14259,14992.5,15968.5,17051.5,18959.5,20002.5,20654.5,21845.5,23490.5,24330.5
서울특별시,여자,82세,7500,7302,7682,8280.5,9171,10029.5,9697.5,9582.5,10288,11343,12562,13175,13432,13498,14257.5,15189,16215,18047,19058,19727,20903.5,22465.5
서울특별시,여자,83세,6977.5,6845,6678,7057,7645,8501.5,9305,9019,8960.5,9676.5,10712,11825,12373,12666.5,12784,13464,14308,15323,17087,18145,18817.5,19884.5
서울특별시,여자,84세,5871.5,6261,6078,5957,6404,7055.5,7910.5,8631.5,8398,8387.5,9034.5,9963,10989.5,11545.5,11846.5,11931.5,12543,13390,14355,16074.5,17166.5,17777.5
서울특별시,여자,85세,4890.5,5172.5,5535.5,5432,5361,5828,6456.5,7211.5,7889.5,7721.5,7724.5,8316,9151,10138.5,10700,10999,11078,11699.5,12509,13434.5,15115.5,16115
서울특별시,여자,86세,4209,4311.5,4554.5,4893.5,4872,4816,5247.5,5857,6558.5,7203,7037.5,7026.5,7614.5,8429,9318.5,9799.5,10084,10185,10760,11597,12556.5,14034.5
서울특별시,여자,87세,3564.5,3665.5,3748,3970,4297.5,4307,4269.5,4665,5230.5,5922.5,6537,6379.5,6338,6877.5,7703,8515,8894.5,9129.5,9268,9872.5,10703.5,11580
서울특별시,여자,88세,2940,3013,3141.5,3227.5,3433,3749,3779.5,3773,4123.5,4635,5294.5,5842.5,5680.5,5687,6179,6869.5,7654.5,8086.5,8221.5,8334,9010.5,9773
서울특별시,여자,89세,2267,2496,2551,2651.5,2750.5,2948.5,3242,3278,3295,3652,4119.5,4660,5151.5,5005.5,4998,5445.5,6087,6829.5,7178.5,7327,7492.5,8088.5
서울특별시,여자,90세,1735.5,1885.5,2057.5,2107.5,2234.5,2351.5,2501,2736,2796,2868.5,3186,3552.5,4051.5,4485.5,4337,4331.5,4729.5,5331.5,5979,6317,6537,6668.5
서울특별시,여자,91세,1361,1431.5,1532,1664.5,1738,1841,1957.5,2090,2297.5,2373.5,2443.5,2718.5,3026.5,3447,3856,3732,3699,4038,4576.5,5183,5520,5741
서울특별시,여자,92세,1067,1077,1126.5,1216,1333.5,1425,1547,1629,1733,1907.5,1976.5,2057,2259,2504,2893.5,3241.5,3116,3120,3414.5,3878,4467,4759.5
서울특별시,여자,93세,773,845.5,850.5,894.5,974,1073,1145.5,1238.5,1314.5,1423,1580.5,1614,1656.5,1852.5,2083,2378,2655.5,2563,2549.5,2832.5,3286,3759
서울특별시,여자,94세,535,595.5,650.5,656.5,683.5,744,837.5,902.5,984,1060,1154.5,1279.5,1295,1319.5,1508,1726.5,1938.5,2162,2103.5,2066.5,2321,2738.5
서울특별시,여자,95세,399.5,412,437.5,493.5,501,522,577.5,655,723,789,834,909,1011,1019,1051,1194.5,1353,1535,1728,1681.5,1659,1860
서울특별시,여자,96세,265.5,294.5,301,319,364,370.5,396.5,432.5,497,573.5,622,662.5,706,768,789,819,939.5,1054.5,1188,1360.5,1342,1297.5
서울특별시,여자,97세,194.5,190.5,217,234.5,254.5,274.5,273.5,301.5,324.5,379,441.5,470.5,502.5,546,596,603.5,621.5,707,792.5,920,1069,1051.5
서울특별시,여자,98세,157,142,134.5,157,173.5,185,199,205,226.5,239.5,282.5,331.5,348.5,371.5,410,438.5,448.5,472.5,528,597.5,696,793
서울특별시,여자,99세,119.5,110.5,98.5,100.5,115,124.5,140,151.5,156,169.5,178.5,211,235.5,255,277.5,291,313.5,323,333.5,377,452.5,536
부산광역시,남자,0세,20304.5,18901.5,16128.5,14705,14120,12968,12373.5,13075,13266,12519.5,12761.5,13334.5,13696.5,13398,12878.5,13107,12733.5,11398.5,10064,8992,8032,7446
부산광역시,남자,1세,21562,20960.5,19493.5,16565.5,15227,14668,13491.5,12947,13587.5,13753.5,12983,13302,13957,14351,13968,13459.5,13730,13134.5,11766,10410.5,9290,8322
부산광역시,남자,2세,22624,21296,20668,19292,16531,15194,14601.5,13406,12818.5,13491,13734.5,12989,13317,14011.5,14447,14067,13509.5,13685,13069,11760,10466,9368
부산광역시,남자,3세,24123.5,22364.5,21073.5,20415.5,19058.5,16410.5,15182,14589,13364,12776,13465,13732.5,13033.5,13382,14079.5,14528,14129,13468.5,13609.5,13026.5,11747.5,10511
부산광역시,남자,4세,25598.5,23854.5,22071.5,20837,20308,18984.5,16365.5,15111.5,14497.5,13310.5,12751,13491,13793,13083.5,13419,14130,14572,14109,13431.5,13601.5,13068,11788
부산광역시,남자,5세,26556.5,25370.5,23615.5,21879.5,20726,20253.5,18928,16283,15048,14442,13243,12715,13505.5,13835.5,13141,13473.5,14163,14530.5,14035.5,13383,13598.5,13077
부산광역시,남자,6세,27305.5,26407,25168,23474.5,21849,20699.5,20205,18907.5,16263,15057,14456,13244.5,12774.5,13615.5,13912.5,13224.5,13511,14065.5,14425,14007,13401.5,13601.5
부산광역시,남자,7세,27909,27146.5,26234,24983.5,23326.5,21731,20606.5,20138,18813,16165,14988.5,14408.5,13255.5,12800.5,13652,13961.5,13256.5,13473.5,14004.5,14389.5,13999.5,13418.5
부산광역시,남자,8세,27826,27735.5,26980.5,26047.5,24854.5,23238,21684,20573,20030,18774,16185.5,14985,14441,13302.5,12826,13671.5,13972.5,13208,13431,14016.5,14407,13996
부산광역시,남자,9세,26382,27704,27579,26794,25923.5,24758,23147.5,21602.5,20512,20022.5,18750.5,16151.5,14975.5,14447.5,13326.5,12857,13678.5,13919.5,13147,13406.5,13978,14372.5
부산광역시,남자,10세,25510,26312,27641.5,27517.5,26714,25830.5,24734,23148,21564.5,20497,19979,18684,16134.5,14981,14459,13370,12908.5,13653,13884,13142,13391,13971
부산광역시,남자,11세,25612.5,25451.5,26249.5,27557,27465,26682,25798,24676.5,23059.5,21521,20439,19940,18710,16183,15047,14523.5,13396.5,12864,13573.5,13847,13131.5,13364
부산광역시,남자,12세,25345,25569.5,25460.5,26206.5,27592.5,27573,26736.5,25829.5,24698,23138,21569.5,20443,19929.5,18710,16222.5,15079.5,14515,13342.5,12822,13542,13821,13134.5
부산광역시,남자,13세,25918.5,25313.5,25537,25379.5,26223.5,27643.5,27542,26685,25750.5,24644.5,23085,21539.5,20478,19964.5,18716,16242.5,15103,14494.5,13294.5,12775,13517.5,13803
부산광역시,남자,14세,27350.5,25802,25212,25461,25333,26172.5,27605,27509,26621,25716,24617.5,23026.5,21498.5,20487,19993.5,18719.5,16206,15040.5,14446.5,13269,12750.5,13487
부산광역시,남자,15세,28762,27282,25726,25166,25447,25324,26149.5,27529.5,27410.5,26601.5,25729.5,24579.5,22988.5,21496.5,20502,20016.5,18701,16136.5,14962.5,14396.5,13227,12702.5
부산광역시,남자,16세,31510,28603,27106,25586.5,25057,25327,25203.5,26052,27418,27311.5,26506.5,25604,24513.5,22995,21498.5,20481.5,19953.5,18616,16076.5,14906,14308.5,13126.5
부산광역시,남자,17세,35738.5,31336.5,28435,26979.5,25487.5,24981.5,25240.5,25089.5,25962.5,27336.5,27235,26441,25536,24467,22950,21463.5,20436,19868,18547,16043,14873,14266.5
부산광역시,남자,18세,39136,35493,31124.5,28252.5,26815.5,25390,24890,25140.5,25011,25875,27201.5,27092,26321,25446.5,24384,22887.5,21393,20315.5,19759.5,18463,15962.5,14803
부산광역시,남자,19세,40253.5,38699,35059.5,30772.5,27951,26579,25234,24780.5,25026,24819.5,25623,27036,27010.5,26247.5,25374,24339.5,22820.5,21249.5,20211.5,19731.5,18439.5,15933
부산광역시,남자,20세,39461,39765,38201.5,34626,30384,27640.5,26307.5,24955,24480,24762,24606,25474.5,26918,26845,26101,25313,24241,22660,21107,20051.5,19566.5,18301.5
부산광역시,남자,21세,36455,39044.5,39309,37737.5,34264.5,30156,27430.5,26045.5,24694,24306.5,24611.5,24471.5,25365.5,26865.5,26814.5,26071.5,25274.5,24135.5,22578,21139,20104,19581.5
부산광역시,남자,22세,34455,36069.5,38612,38800.5,37333,34011,29939.5,27258,25946.5,24662.5,24276.5,24563,24531,25524.5,26991,26981,26255,25375,24282,22824.5,21486.5,20581
부산광역시,남자,23세,33870,33740.5,35355,37920.5,38130.5,36620,33378,29400,26774.5,25532,24255.5,23868,24266,24337.5,25322,26758.5,26733.5,26018.5,25268.5,24294.5,22863,21523
부산광역시,남자,24세,33670.5,33109.5,32950.5,34500.5,37036.5,37200.5,35637,32479.5,28740,26275.5,25033,23780.5,23480.5,23931,24032,25041.5,26464.5,26441.5,25731.5,25017.5,24136,22746
부산광역시,남자,25세,35318.5,32777.5,32137,31915.5,33503.5,35979,35961,34413.5,31467,27939.5,25625,24377,23173,22914,23348.5,23450,24449.5,25828.5,25799,25138,24449,23625.5
부산광역시,남자,26세,36026.5,33907.5,31416,30748,30622.5,32067,34262.5,34260.5,32894.5,30178,26824,24544.5,23385.5,22299.5,22085.5,22575.5,22702,23761,25017,24786.5,24255,23521
부산광역시,남자,27세,35696,34278.5,32272,29901,29323,29193.5,30432.5,32567.5,32708.5,31517,28922,25669.5,23457,22434,21520,21386.5,21850,21992,22933.5,24056.5,23933,23338.5
부산광역시,남자,28세,35588,34209,32775,30744,28536.5,28028,27955.5,29261.5,31357,31552.5,30457.5,27960.5,24782.5,22670,21779.5,20928,20870.5,21345.5,21374,22166,23283,23259
부산광역시,남자,29세,34741,34293,32891,31418,29581.5,27562,27090,27094.5,28427.5,30484,30671,29579,27078.5,24023.5,22069,21290.5,20529,20421,20766,20778.5,21651,22756.5
부산광역시,남자,30세,33895.5,33723.5,33192,31770.5,30511,28792.5,26803,26368.5,26413.5,27665,29673.5,29915,28823.5,26452,23544.5,21696.5,20981.5,20111.5,19891,20243.5,20353.5,21286
부산광역시,남자,31세,33671,33032.5,32781,32110.5,30922.5,29836,28118.5,26193,25779.5,25777.5,27017,29056,29280.5,28206,26004.5,23176.5,21312,20611,19683,19393,19885.5,20160.5
부산광역시,남자,32세,32388,32914,32205.5,31844,31305.5,30244,29274,27641.5,25644,25244.5,25290.5,26554,28615.5,28851,27878,25748.5,22889.5,20938.5,20171.5,19212.5,19031,19663.5
부산광역시,남자,33세,31097,31882.5,32233.5,31396.5,31246.5,30814.5,29787.5,28841.5,27221.5,25210,24777,24885,26178.5,28231.5,28535,27623,25489.5,22579.5,20551.5,19749.5,18924,18838
부산광역시,남자,34세,30804,30618.5,31261,31498.5,30792,30705.5,30387.5,29468.5,28476.5,26844.5,24797.5,24483.5,24672,25892.5,27979.5,28327.5,27366.5,25099.5,22131.5,20158.5,19532.5,18835.5
부산광역시,남자,35세,30498,30318.5,30049.5,30590,31012,30458,30358.5,30017.5,29110.5,28122.5,26473.5,24590,24361.5,24463,25709,27802,28091,27060.5,24753.5,21800,19917,19366
부산광역시,남자,36세,30561.5,30092,29825.5,29495,30172,30692.5,30161,30139,29775,28820.5,27834,26288.5,24462.5,24201,24375.5,25619.5,27613,27771.5,26677,24412.5,21611.5,19846.5
부산광역시,남자,37세,32783.5,30167,29712.5,29367.5,29080,29878,30497,30011.5,29908,29458,28466,27610,26127.5,24292,24075.5,24284,25496,27291,27349.5,26297,24200.5,21541
부산광역시,남자,38세,35779,32537,29834,29284,29005,28779.5,29613,30275.5,29810,29700.5,29219,28313,27500.5,25976,24239.5,23998.5,24112,25250.5,26971.5,27051.5,26099,24114
부산광역시,남자,39세,37224,35382,32113.5,29428.5,28915.5,28692,28533.5,29403,30082.5,29640,29516.5,29101.5,28220,27380.5,25931.5,24252.5,23961,23938,24976.5,26667.5,26840.5,25972
부산광역시,남자,40세,36778.5,36838,34947.5,31682,29131,28718.5,28511,28382.5,29246.5,29900.5,29443.5,29368,28982,28104.5,27306.5,25861,24147,23759,23685,24727.5,26482,26746
부산광역시,남자,41세,35170.5,36466.5,36467.5,34527.5,31333.5,28888.5,28520,28324,28166,29058,29731,29336,29298.5,28910,28076.5,27247.5,25726,23950,23560,23490.5,24571.5,26356
부산광역시,남자,42세,35025.5,34821.5,36102.5,36064,34158.5,31085.5,28676.5,28314.5,28174,28072,28934.5,29616.5,29244.5,29216.5,28848.5,28025.5,27196,25593.5,23742.5,23321,23298,24414
부산광역시,남자,43세,34138,34601,34410.5,35683.5,35706,33917.5,30906.5,28519,28179,28048,27890.5,28745.5,29439,29105,29164.5,28828,27947,27022,25379.5,23541.5,23167,23174
부산광역시,남자,44세,33785,33807.5,34263.5,34038.5,35292.5,35368.5,33660,30694.5,28387,28062,27903,27753,28566,29316.5,29060.5,29077.5,28721,27802,26828,25190,23379,23022.5
부산광역시,남자,45세,32904,33415.5,33426,33869,33639.5,34952.5,35096,33470.5,30578,28284.5,27902,27762.5,27620,28424.5,29233,28981,28952,28548.5,27580.5,26596.5,25022,23267.5
부산광역시,남자,46세,28824.5,32531,32972.5,32941.5,33474.5,33353.5,34686,34815,33216.5,30370.5,28082.5,27770.5,27615.5,27502.5,28369.5,29117,28864,28797,28324.5,27363.5,26395.5,24872
부산광역시,남자,47세,27870,28505.5,32116,32544,32577,33131.5,33064,34424.5,34596,33017,30161,27894.5,27569.5,27443,27364.5,28264,29009.5,28655.5,28536,28079.5,27139,26187.5
부산광역시,남자,48세,26354,27520.5,28113,31671.5,32146.5,32268.5,32873,32793,34176,34331,32719,29928.5,27691,27384.5,27319,27287,28122,28806.5,28450,28299,27863.5,26968
부산광역시,남자,49세,23632.5,26027.5,27163.5,27711,31231,31733.5,31902.5,32566,32490,33888.5,34059,32499,29730,27472.5,27181,27122,27100,27890.5,28519,28200.5,28121.5,27694.5
부산광역시,남자,50세,23863.5,23330,25669.5,26728,27339,30880.5,31397,31614,32298.5,32262.5,33614.5,33804,32274.5,29477,27259.5,26987,26905,26892,27650,28243.5,27977,27922.5
